Index	Vertex	feature	normal		position		member	gl_Position				member_1			
920	309	1	-2918	-2873	 2026	 898	 0.000000	-1.011454	-0.547971	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
921	308	1	 2618	 3149	 2063	 893	 0.000000	-1.004547	-0.548637	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
922	309	1	-2918	-2873	 2026	 898	 0.000000	-1.011454	-0.547971	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
923	310	1	 3082	 2697	 2041	 938	 0.000000	-1.007890	-0.559046	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
924	310	1	 3082	 2697	 2041	 938	 0.000000	-1.007890	-0.559046	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
925	309	1	-2918	-2873	 2026	 898	 0.000000	-1.011454	-0.547971	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
926	311	1	 2984	 2805	 2011	 958	 0.000000	-1.012597	-0.563766	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
927	311	1	 2984	 2805	 2011	 958	 0.000000	-1.012597	-0.563766	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
928	309	1	-2918	-2873	 2026	 898	 0.000000	-1.011454	-0.547971	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
929	312	1	 3202	 2553	 1968	 1032	 0.000000	-1.019272	-0.581033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
930	312	1	 3202	 2553	 1968	 1032	 0.000000	-1.019272	-0.581033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
931	309	1	-2918	-2873	 2026	 898	 0.000000	-1.011454	-0.547971	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
932	313	1	-4080	-360	 1929	 1040	 0.000000	-1.026847	-0.582019	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
933	312	1	 3202	 2553	 1968	 1032	 0.000000	-1.019272	-0.581033	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
934	313	1	-4080	-360	 1929	 1040	 0.000000	-1.026847	-0.582019	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
935	314	1	-807	 4015	 1938	 1060	 0.000000	-1.024775	-0.588042	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
936	315	1	-3432	 2235	 812	 1739	 0.000000	-1.201246	-0.746639	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
937	316	1	-2341	-3361	 796	 1741	 0.000000	-1.203524	-0.745400	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
938	317	1	 3536	 2066	 800	 1772	 0.000000	-1.201704	-0.754322	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
939	317	1	 3536	 2066	 800	 1772	 0.000000	-1.201704	-0.754322	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
940	316	1	-2341	-3361	 796	 1741	 0.000000	-1.203524	-0.745400	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
941	318	1	 3461	 2190	 791	 1774	 0.000000	-1.203125	-0.754829	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
942	318	1	 3461	 2190	 791	 1774	 0.000000	-1.203125	-0.754829	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
943	316	1	-2341	-3361	 796	 1741	 0.000000	-1.203524	-0.745400	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
944	319	1	-3228	-2520	 787	 1775	 0.000000	-1.205111	-0.753626	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
945	319	1	-3228	-2520	 787	 1775	 0.000000	-1.205111	-0.753626	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
946	316	1	-2341	-3361	 796	 1741	 0.000000	-1.203524	-0.745400	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
947	322	1	-3950	 1080	 768	 1795	 0.000000	-1.208227	-0.759412	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
948	320	1	-3484	 2153	 787	 1776	 0.000000	-1.205163	-0.755286	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
949	319	1	-3228	-2520	 787	 1775	 0.000000	-1.205111	-0.753626	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
950	322	1	-3950	 1080	 768	 1795	 0.000000	-1.208227	-0.759412	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
951	321	1	 1051	 3958	 789	 1777	 0.000000	-1.203928	-0.756071	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
952	320	1	-3484	 2153	 787	 1776	 0.000000	-1.205163	-0.755286	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
953	322	1	-3950	 1080	 768	 1795	 0.000000	-1.208227	-0.759412	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
954	317	1	 3536	 2066	 800	 1772	 0.000000	-1.201704	-0.754322	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
955	318	1	 3461	 2190	 791	 1774	 0.000000	-1.203125	-0.754829	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
956	321	1	 1051	 3958	 789	 1777	 0.000000	-1.203928	-0.756071	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
957	317	1	 3536	 2066	 800	 1772	 0.000000	-1.201704	-0.754322	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
958	321	1	 1051	 3958	 789	 1777	 0.000000	-1.203928	-0.756071	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
959	322	1	-3950	 1080	 768	 1795	 0.000000	-1.208227	-0.759412	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
960	317	1	 3536	 2066	 800	 1772	 0.000000	-1.201704	-0.754322	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
961	322	1	-3950	 1080	 768	 1795	 0.000000	-1.208227	-0.759412	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
962	323	1	 619	 4048	 776	 1800	 0.000000	-1.206047	-0.761489	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
963	325	1	 3686	-1784	 2053	 1592	 0.000000	-1.005892	-0.710959	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
964	324	1	 0	 0	 2039	 1587	 0.000000	-1.008829	-0.710332	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
965	326	1	-2687	-3091	 1989	 1639	 0.000000	-1.017189	-0.721576	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
966	325	1	 3686	-1784	 2053	 1592	 0.000000	-1.005892	-0.710959	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
967	326	1	-2687	-3091	 1989	 1639	 0.000000	-1.017189	-0.721576	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
968	327	1	 3338	 2373	 2031	 1657	 0.000000	-1.009400	-0.727462	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
969	327	1	 3338	 2373	 2031	 1657	 0.000000	-1.009400	-0.727462	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
970	326	1	-2687	-3091	 1989	 1639	 0.000000	-1.017189	-0.721576	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
971	328	1	-2759	-3027	 1877	 1720	 0.000000	-1.034703	-0.740580	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
972	327	1	 3338	 2373	 2031	 1657	 0.000000	-1.009400	-0.727462	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
973	328	1	-2759	-3027	 1877	 1720	 0.000000	-1.034703	-0.740580	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
974	329	1	-4087	-267	 1800	 1808	 0.000000	-1.047005	-0.762047	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
975	327	1	 3338	 2373	 2031	 1657	 0.000000	-1.009400	-0.727462	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
976	329	1	-4087	-267	 1800	 1808	 0.000000	-1.047005	-0.762047	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
977	330	1	 1975	 3588	 1833	 1811	 0.000000	-1.040615	-0.763927	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
978	330	1	 1975	 3588	 1833	 1811	 0.000000	-1.040615	-0.763927	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
979	329	1	-4087	-267	 1800	 1808	 0.000000	-1.047005	-0.762047	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
980	331	1	-1283	 3889	 1808	 1820	 0.000000	-1.045184	-0.766128	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
981	333	1	-2237	 3430	 3980	 127	 0.000000	-0.706003	-0.369191	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
982	332	1	 1031	 3963	 3949	 125	 0.000000	-0.710182	-0.368885	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
983	336	1	-2596	 3168	 3993	 152	 0.000000	-0.704045	-0.374971	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
984	336	1	-2596	 3168	 3993	 152	 0.000000	-0.704045	-0.374971	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
985	332	1	 1031	 3963	 3949	 125	 0.000000	-0.710182	-0.368885	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
986	339	1	 3183	 2577	 3884	 167	 0.000000	-0.719900	-0.378306	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
987	338	1	 179	 4092	 4031	 163	 0.000000	-0.697543	-0.377831	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
988	336	1	-2596	 3168	 3993	 152	 0.000000	-0.704045	-0.374971	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
989	339	1	 3183	 2577	 3884	 167	 0.000000	-0.719900	-0.378306	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
990	337	1	-2772	 3014	 4067	 162	 0.000000	-0.692518	-0.377267	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
991	341	1	-2416	 3307	 4048	 180	 0.000000	-0.695415	-0.381576	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
992	342	1	-2660	 3114	 4051	 182	 0.000000	-0.694996	-0.381985	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
993	335	1	-3010	 2777	 4062	 151	 0.000000	-0.693348	-0.374617	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
994	338	1	 179	 4092	 4031	 163	 0.000000	-0.697543	-0.377831	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
995	341	1	-2416	 3307	 4048	 180	 0.000000	-0.695415	-0.381576	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
996	338	1	 179	 4092	 4031	 163	 0.000000	-0.697543	-0.377831	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
997	339	1	 3183	 2577	 3884	 167	 0.000000	-0.719900	-0.378306	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
998	341	1	-2416	 3307	 4048	 180	 0.000000	-0.695415	-0.381576	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
999	341	1	-2416	 3307	 4048	 180	 0.000000	-0.695415	-0.381576	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1000	339	1	 3183	 2577	 3884	 167	 0.000000	-0.719900	-0.378306	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1001	342	1	-2660	 3114	 4051	 182	 0.000000	-0.694996	-0.381985	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1002	342	1	-2660	 3114	 4051	 182	 0.000000	-0.694996	-0.381985	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1003	339	1	 3183	 2577	 3884	 167	 0.000000	-0.719900	-0.378306	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1004	343	1	 2462	 3273	 3876	 188	 0.000000	-0.721297	-0.383440	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1005	340	1	-2991	 2797	 4121	 172	 0.000000	-0.684125	-0.379545	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1006	334	1	 571	 4055	 4082	 148	 0.000000	-0.689494	-0.374304	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1007	342	1	-2660	 3114	 4051	 182	 0.000000	-0.694996	-0.381985	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1008	342	1	-2660	 3114	 4051	 182	 0.000000	-0.694996	-0.381985	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1009	343	1	 2462	 3273	 3876	 188	 0.000000	-0.721297	-0.383440	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1010	344	1	 3570	 2006	 3852	 190	 0.000000	-0.724822	-0.383522	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1011	342	1	-2660	 3114	 4051	 182	 0.000000	-0.694996	-0.381985	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1012	344	1	 3570	 2006	 3852	 190	 0.000000	-0.724822	-0.383522	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1013	345	1	 3878	 1316	 3856	 198	 0.000000	-0.724134	-0.385187	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1014	342	1	-2660	 3114	 4051	 182	 0.000000	-0.694996	-0.381985	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1015	345	1	 3878	 1316	 3856	 198	 0.000000	-0.724134	-0.385187	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1016	347	1	 862	 4004	 3819	 216	 0.000000	-0.730529	-0.390226	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1017	340	1	-2991	 2797	 4121	 172	 0.000000	-0.684125	-0.379545	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1018	342	1	-2660	 3114	 4051	 182	 0.000000	-0.694996	-0.381985	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1019	347	1	 862	 4004	 3819	 216	 0.000000	-0.730529	-0.390226	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1020	340	1	-2991	 2797	 4121	 172	 0.000000	-0.684125	-0.379545	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1021	347	1	 862	 4004	 3819	 216	 0.000000	-0.730529	-0.390226	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1022	348	1	-4004	-860	 4151	 229	 0.000000	-0.679644	-0.391788	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1023	348	1	-4004	-860	 4151	 229	 0.000000	-0.679644	-0.391788	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1024	349	1	-1338	-3871	 4119	 238	 0.000000	-0.684102	-0.392979	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1025	350	1	-4088	 254	 4121	 239	 0.000000	-0.684349	-0.394472	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1026	348	1	-4004	-860	 4151	 229	 0.000000	-0.679644	-0.391788	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1027	350	1	-4088	 254	 4121	 239	 0.000000	-0.684349	-0.394472	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1028	352	1	-1186	-3920	 4118	 241	 0.000000	-0.684227	-0.393667	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1029	352	1	-1186	-3920	 4118	 241	 0.000000	-0.684227	-0.393667	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1030	353	1	 4089	 226	 4114	 242	 0.000000	-0.683779	-0.395167	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1031	354	1	 4076	 403	 4115	 243	 0.000000	-0.683625	-0.395455	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1032	348	1	-4004	-860	 4151	 229	 0.000000	-0.679644	-0.391788	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1033	352	1	-1186	-3920	 4118	 241	 0.000000	-0.684227	-0.393667	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1034	354	1	 4076	 403	 4115	 243	 0.000000	-0.683625	-0.395455	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1035	348	1	-4004	-860	 4151	 229	 0.000000	-0.679644	-0.391788	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1036	354	1	 4076	 403	 4115	 243	 0.000000	-0.683625	-0.395455	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1037	356	1	 254	 4088	 4112	 245	 0.000000	-0.684871	-0.397048	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1038	348	1	-4004	-860	 4151	 229	 0.000000	-0.679644	-0.391788	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1039	356	1	 254	 4088	 4112	 245	 0.000000	-0.684871	-0.397048	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1040	360	1	-945	-3985	 4119	 254	 0.000000	-0.684022	-0.396694	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1041	356	1	 254	 4088	 4112	 245	 0.000000	-0.684871	-0.397048	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1042	357	1	-3969	-1010	 4089	 248	 0.000000	-0.689324	-0.396196	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1043	360	1	-945	-3985	 4119	 254	 0.000000	-0.684022	-0.396694	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1044	357	1	-3969	-1010	 4089	 248	 0.000000	-0.689324	-0.396196	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1045	358	1	-3925	-1168	 4089	 251	 0.000000	-0.689315	-0.396851	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1046	361	1	-3966	-1023	 4118	 257	 0.000000	-0.684792	-0.398301	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1047	347	1	 862	 4004	 3819	 216	 0.000000	-0.730529	-0.390226	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1048	346	1	 1290	 3887	 3784	 215	 0.000000	-0.735911	-0.389956	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1049	348	1	-4004	-860	 4151	 229	 0.000000	-0.679644	-0.391788	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1050	348	1	-4004	-860	 4151	 229	 0.000000	-0.679644	-0.391788	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1051	346	1	 1290	 3887	 3784	 215	 0.000000	-0.735911	-0.389956	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1052	349	1	-1338	-3871	 4119	 238	 0.000000	-0.684102	-0.392979	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1053	349	1	-1338	-3871	 4119	 238	 0.000000	-0.684102	-0.392979	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1054	346	1	 1290	 3887	 3784	 215	 0.000000	-0.735911	-0.389956	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1055	351	1	 3611	-1932	 4117	 241	 0.000000	-0.683407	-0.394274	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1056	352	1	-1186	-3920	 4118	 241	 0.000000	-0.684227	-0.393667	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1057	351	1	 3611	-1932	 4117	 241	 0.000000	-0.683407	-0.394274	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1058	353	1	 4089	 226	 4114	 242	 0.000000	-0.683779	-0.395167	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1059	351	1	 3611	-1932	 4117	 241	 0.000000	-0.683407	-0.394274	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1060	346	1	 1290	 3887	 3784	 215	 0.000000	-0.735911	-0.389956	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1061	353	1	 4089	 226	 4114	 242	 0.000000	-0.683779	-0.395167	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1062	353	1	 4089	 226	 4114	 242	 0.000000	-0.683779	-0.395167	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1063	346	1	 1290	 3887	 3784	 215	 0.000000	-0.735911	-0.389956	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1064	355	1	 4096	 0	 4110	 244	 0.000000	-0.684402	-0.395566	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1065	355	1	 4096	 0	 4110	 244	 0.000000	-0.684402	-0.395566	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1066	346	1	 1290	 3887	 3784	 215	 0.000000	-0.735911	-0.389956	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1067	356	1	 254	 4088	 4112	 245	 0.000000	-0.684871	-0.397048	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1068	356	1	 254	 4088	 4112	 245	 0.000000	-0.684871	-0.397048	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1069	346	1	 1290	 3887	 3784	 215	 0.000000	-0.735911	-0.389956	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1070	357	1	-3969	-1010	 4089	 248	 0.000000	-0.689324	-0.396196	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1071	357	1	-3969	-1010	 4089	 248	 0.000000	-0.689324	-0.396196	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1072	346	1	 1290	 3887	 3784	 215	 0.000000	-0.735911	-0.389956	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1073	358	1	-3925	-1168	 4089	 251	 0.000000	-0.689315	-0.396851	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1074	358	1	-3925	-1168	 4089	 251	 0.000000	-0.689315	-0.396851	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1075	346	1	 1290	 3887	 3784	 215	 0.000000	-0.735911	-0.389956	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1076	359	1	 1845	 3656	 3736	 253	 0.000000	-0.743298	-0.398791	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1077	362	1	-3459	 2192	 4117	 262	 0.000000	-0.684846	-0.400454	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1078	358	1	-3925	-1168	 4089	 251	 0.000000	-0.689315	-0.396851	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1079	364	1	-3887	-1291	 4116	 277	 0.000000	-0.685089	-0.402907	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1080	358	1	-3925	-1168	 4089	 251	 0.000000	-0.689315	-0.396851	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1081	359	1	 1845	 3656	 3736	 253	 0.000000	-0.743298	-0.398791	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1082	364	1	-3887	-1291	 4116	 277	 0.000000	-0.685089	-0.402907	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1083	359	1	 1845	 3656	 3736	 253	 0.000000	-0.743298	-0.398791	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1084	363	1	 1956	 3598	 3666	 272	 0.000000	-0.754213	-0.403227	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1085	365	1	 3684	 1790	 3637	 298	 0.000000	-0.758392	-0.408769	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1086	359	1	 1845	 3656	 3736	 253	 0.000000	-0.743298	-0.398791	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1087	365	1	 3684	 1790	 3637	 298	 0.000000	-0.758392	-0.408769	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1088	366	1	-2484	-3256	 3639	 298	 0.000000	-0.759335	-0.407229	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1089	364	1	-3887	-1291	 4116	 277	 0.000000	-0.685089	-0.402907	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1090	359	1	 1845	 3656	 3736	 253	 0.000000	-0.743298	-0.398791	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1091	366	1	-2484	-3256	 3639	 298	 0.000000	-0.759335	-0.407229	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1092	364	1	-3887	-1291	 4116	 277	 0.000000	-0.685089	-0.402907	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1093	366	1	-2484	-3256	 3639	 298	 0.000000	-0.759335	-0.407229	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1094	368	1	-3784	 1567	 3640	 299	 0.000000	-0.759443	-0.408935	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1095	368	1	-3784	 1567	 3640	 299	 0.000000	-0.759443	-0.408935	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1096	369	1	-2153	-3484	 3640	 300	 0.000000	-0.759111	-0.407628	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1097	370	1	 3470	-2174	 4076	 329	 0.000000	-0.689842	-0.414825	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1098	364	1	-3887	-1291	 4116	 277	 0.000000	-0.685089	-0.402907	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1099	368	1	-3784	 1567	 3640	 299	 0.000000	-0.759443	-0.408935	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
1100	370	1	 3470	-2174	 4076	 329	 0.000000	-0.689842	-0.414825	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
